"transaction";"type_bien";"prix";"surface";"nb_pieces";"nb_chambres";"ville";"code_postal";"description";"source"
"locations";"appartements";"1100";"42.0";"2";"1";"Saint-Paul";"97400";"Appartement au cœur de l'Ermitage avec terrasse et jardin.  Disponible du 23 avril à fin octobre 2026. Idéal si vous venez tenter une expérience professionnelle à la Réunion  Appartement climatisé,...";"pap"
"locations";"appartements";"3890";"280.0";"6";"4";"Saint-Denis";"97400";"La villa se compose : - au rez-de-chaussée d’une varangue fermée donnant sur la piscine, d’un séjour salle à manger avec une cheminée, d’une cuisine ouverte sur le séjour et entièrement équipée avec...";"pap"
"locations";"appartements";"599";"201.0";"6";"";"étang-Salé";"97427";"️**Chambre meublée** : Literie 4*, vidéoprojecteur, Jacuzzi  Chambre tout confort, toutes charges incluses, disponible dans cette colocation dans une villa de standing avec uniquement des équipements...";"pap"
"locations";"appartements";"900";"28.0";"2";"1";"Saint-Leu";"97436";"Dans petite résidence avec piscine,  4 logements, Bon Standing, Très calme. A 2 mn de la plage, 5 mn du centre-ville, 7 mn de la route des Tamarins, 10 mn du centre commercial LE PORTAIL (25...";"pap"
"locations";"appartements";"1650";"115.0";"5";"3";"Saint-Leu";"97436";"La vue sur le lagon est imprenable. Elle dispose de 3 chambres dont une parentale avec sdb privative, terrasse et cuisine d'été. Les 2 autres donnent directement sur une grande terrasse vue lagon. La...";"pap"
"locations";"appartements";"699";"201.0";"6";"";"étang-Salé";"97427";"️ Chambre meublée : Literie 4*, vidéoprojecteur, Jacuzzi  Chambre tout confort, toutes charges incluses, disponible dans cette colocation dans une villa de standing avec uniquement des équipements et...";"pap"
"locations";"appartements";"559";"32.0";"1";"";"Saint-André";"97440";"**Grand studio 32m2.  Pour Etudiant(e). Avec clim dans résidence sécurisée**,  secteur ville  à St-André.  Charges parties communes  et taxe ordures ménagères comprises .  Non soumis au DPE.";"pap"
"locations";"appartements";"699";"201.0";"8";"";"étang-Salé";"97427";"️ **Chambre meublée** : Literie 4*, vidéoprojecteur, Jacuzzi  Chambre tout confort, toutes charges incluses, disponible dans cette colocation dans une villa de standing avec uniquement des...";"pap"
"locations";"appartements";"1500";"105.0";"5";"3";"Tampon";"97430";"Je loue cette belle maison de 105m² construite en 2013, située dans un lotissement de standing implanté dans un environnement calme Cette maison de 2 étages comprend 5 pièces, plus une pièce...";"pap"
"locations";"appartements";"1100";"42.0";"2";"1";"Saint-Paul";"97400";"Appartement au cœur de l'Ermitage avec terrasse et jardin.  Disponible du 23 avril à fin octobre 2026. Idéal si vous venez tenter une expérience professionnelle à la Réunion  Appartement climatisé,...";"pap"
"locations";"appartements";"3890";"280.0";"6";"4";"Saint-Denis";"97400";"La villa se compose : - au rez-de-chaussée d’une varangue fermée donnant sur la piscine, d’un séjour salle à manger avec une cheminée, d’une cuisine ouverte sur le séjour et entièrement équipée avec...";"pap"
"locations";"appartements";"599";"201.0";"6";"";"étang-Salé";"97427";"️**Chambre meublée** : Literie 4*, vidéoprojecteur, Jacuzzi  Chambre tout confort, toutes charges incluses, disponible dans cette colocation dans une villa de standing avec uniquement des équipements...";"pap"
"locations";"appartements";"900";"28.0";"2";"1";"Saint-Leu";"97436";"Dans petite résidence avec piscine,  4 logements, Bon Standing, Très calme. A 2 mn de la plage, 5 mn du centre-ville, 7 mn de la route des Tamarins, 10 mn du centre commercial LE PORTAIL (25...";"pap"
"locations";"appartements";"1650";"115.0";"5";"3";"Saint-Leu";"97436";"La vue sur le lagon est imprenable. Elle dispose de 3 chambres dont une parentale avec sdb privative, terrasse et cuisine d'été. Les 2 autres donnent directement sur une grande terrasse vue lagon. La...";"pap"
"locations";"appartements";"699";"201.0";"6";"";"étang-Salé";"97427";"️ Chambre meublée : Literie 4*, vidéoprojecteur, Jacuzzi  Chambre tout confort, toutes charges incluses, disponible dans cette colocation dans une villa de standing avec uniquement des équipements et...";"pap"
"locations";"appartements";"559";"32.0";"1";"";"Saint-André";"97440";"**Grand studio 32m2.  Pour Etudiant(e). Avec clim dans résidence sécurisée**,  secteur ville  à St-André.  Charges parties communes  et taxe ordures ménagères comprises .  Non soumis au DPE.";"pap"
"locations";"appartements";"699";"201.0";"8";"";"étang-Salé";"97427";"️ **Chambre meublée** : Literie 4*, vidéoprojecteur, Jacuzzi  Chambre tout confort, toutes charges incluses, disponible dans cette colocation dans une villa de standing avec uniquement des...";"pap"
"locations";"appartements";"1500";"105.0";"5";"3";"Tampon";"97430";"Je loue cette belle maison de 105m² construite en 2013, située dans un lotissement de standing implanté dans un environnement calme Cette maison de 2 étages comprend 5 pièces, plus une pièce...";"pap"
"locations";"appartements";"1100";"42.0";"2";"1";"Saint-Paul";"97400";"Appartement au cœur de l'Ermitage avec terrasse et jardin.  Disponible du 23 avril à fin octobre 2026. Idéal si vous venez tenter une expérience professionnelle à la Réunion  Appartement climatisé,...";"pap"
"locations";"appartements";"3890";"280.0";"6";"4";"Saint-Denis";"97400";"La villa se compose : - au rez-de-chaussée d’une varangue fermée donnant sur la piscine, d’un séjour salle à manger avec une cheminée, d’une cuisine ouverte sur le séjour et entièrement équipée avec...";"pap"
"locations";"appartements";"599";"201.0";"6";"";"étang-Salé";"97427";"️**Chambre meublée** : Literie 4*, vidéoprojecteur, Jacuzzi  Chambre tout confort, toutes charges incluses, disponible dans cette colocation dans une villa de standing avec uniquement des équipements...";"pap"
"locations";"appartements";"900";"28.0";"2";"1";"Saint-Leu";"97436";"Dans petite résidence avec piscine,  4 logements, Bon Standing, Très calme. A 2 mn de la plage, 5 mn du centre-ville, 7 mn de la route des Tamarins, 10 mn du centre commercial LE PORTAIL (25...";"pap"
"locations";"appartements";"1650";"115.0";"5";"3";"Saint-Leu";"97436";"La vue sur le lagon est imprenable. Elle dispose de 3 chambres dont une parentale avec sdb privative, terrasse et cuisine d'été. Les 2 autres donnent directement sur une grande terrasse vue lagon. La...";"pap"
"locations";"appartements";"699";"201.0";"6";"";"étang-Salé";"97427";"️ Chambre meublée : Literie 4*, vidéoprojecteur, Jacuzzi  Chambre tout confort, toutes charges incluses, disponible dans cette colocation dans une villa de standing avec uniquement des équipements et...";"pap"
"locations";"appartements";"559";"32.0";"1";"";"Saint-André";"97440";"**Grand studio 32m2.  Pour Etudiant(e). Avec clim dans résidence sécurisée**,  secteur ville  à St-André.  Charges parties communes  et taxe ordures ménagères comprises .  Non soumis au DPE.";"pap"
"locations";"appartements";"699";"201.0";"8";"";"étang-Salé";"97427";"️ **Chambre meublée** : Literie 4*, vidéoprojecteur, Jacuzzi  Chambre tout confort, toutes charges incluses, disponible dans cette colocation dans une villa de standing avec uniquement des...";"pap"
"locations";"appartements";"1500";"105.0";"5";"3";"Tampon";"97430";"Je loue cette belle maison de 105m² construite en 2013, située dans un lotissement de standing implanté dans un environnement calme Cette maison de 2 étages comprend 5 pièces, plus une pièce...";"pap"
"locations";"appartements";"1100";"42.0";"2";"1";"Saint-Paul";"97400";"Appartement au cœur de l'Ermitage avec terrasse et jardin.  Disponible du 23 avril à fin octobre 2026. Idéal si vous venez tenter une expérience professionnelle à la Réunion  Appartement climatisé,...";"pap"
"locations";"appartements";"3890";"280.0";"6";"4";"Saint-Denis";"97400";"La villa se compose : - au rez-de-chaussée d’une varangue fermée donnant sur la piscine, d’un séjour salle à manger avec une cheminée, d’une cuisine ouverte sur le séjour et entièrement équipée avec...";"pap"
"locations";"appartements";"599";"201.0";"6";"";"étang-Salé";"97427";"️**Chambre meublée** : Literie 4*, vidéoprojecteur, Jacuzzi  Chambre tout confort, toutes charges incluses, disponible dans cette colocation dans une villa de standing avec uniquement des équipements...";"pap"
"locations";"appartements";"900";"28.0";"2";"1";"Saint-Leu";"97436";"Dans petite résidence avec piscine,  4 logements, Bon Standing, Très calme. A 2 mn de la plage, 5 mn du centre-ville, 7 mn de la route des Tamarins, 10 mn du centre commercial LE PORTAIL (25...";"pap"
"locations";"appartements";"1650";"115.0";"5";"3";"Saint-Leu";"97436";"La vue sur le lagon est imprenable. Elle dispose de 3 chambres dont une parentale avec sdb privative, terrasse et cuisine d'été. Les 2 autres donnent directement sur une grande terrasse vue lagon. La...";"pap"
"locations";"appartements";"699";"201.0";"6";"";"étang-Salé";"97427";"️ Chambre meublée : Literie 4*, vidéoprojecteur, Jacuzzi  Chambre tout confort, toutes charges incluses, disponible dans cette colocation dans une villa de standing avec uniquement des équipements et...";"pap"
"locations";"appartements";"559";"32.0";"1";"";"Saint-André";"97440";"**Grand studio 32m2.  Pour Etudiant(e). Avec clim dans résidence sécurisée**,  secteur ville  à St-André.  Charges parties communes  et taxe ordures ménagères comprises .  Non soumis au DPE.";"pap"
"locations";"appartements";"699";"201.0";"8";"";"étang-Salé";"97427";"️ **Chambre meublée** : Literie 4*, vidéoprojecteur, Jacuzzi  Chambre tout confort, toutes charges incluses, disponible dans cette colocation dans une villa de standing avec uniquement des...";"pap"
"locations";"appartements";"1500";"105.0";"5";"3";"Tampon";"97430";"Je loue cette belle maison de 105m² construite en 2013, située dans un lotissement de standing implanté dans un environnement calme Cette maison de 2 étages comprend 5 pièces, plus une pièce...";"pap"
"locations";"appartements";"1100";"42.0";"2";"1";"Saint-Paul";"97400";"Appartement au cœur de l'Ermitage avec terrasse et jardin.  Disponible du 23 avril à fin octobre 2026. Idéal si vous venez tenter une expérience professionnelle à la Réunion  Appartement climatisé,...";"pap"
"locations";"appartements";"3890";"280.0";"6";"4";"Saint-Denis";"97400";"La villa se compose : - au rez-de-chaussée d’une varangue fermée donnant sur la piscine, d’un séjour salle à manger avec une cheminée, d’une cuisine ouverte sur le séjour et entièrement équipée avec...";"pap"
"locations";"appartements";"599";"201.0";"6";"";"étang-Salé";"97427";"️**Chambre meublée** : Literie 4*, vidéoprojecteur, Jacuzzi  Chambre tout confort, toutes charges incluses, disponible dans cette colocation dans une villa de standing avec uniquement des équipements...";"pap"
"locations";"appartements";"900";"28.0";"2";"1";"Saint-Leu";"97436";"Dans petite résidence avec piscine,  4 logements, Bon Standing, Très calme. A 2 mn de la plage, 5 mn du centre-ville, 7 mn de la route des Tamarins, 10 mn du centre commercial LE PORTAIL (25...";"pap"
"locations";"appartements";"1650";"115.0";"5";"3";"Saint-Leu";"97436";"La vue sur le lagon est imprenable. Elle dispose de 3 chambres dont une parentale avec sdb privative, terrasse et cuisine d'été. Les 2 autres donnent directement sur une grande terrasse vue lagon. La...";"pap"
"locations";"appartements";"699";"201.0";"6";"";"étang-Salé";"97427";"️ Chambre meublée : Literie 4*, vidéoprojecteur, Jacuzzi  Chambre tout confort, toutes charges incluses, disponible dans cette colocation dans une villa de standing avec uniquement des équipements et...";"pap"
"locations";"appartements";"559";"32.0";"1";"";"Saint-André";"97440";"**Grand studio 32m2.  Pour Etudiant(e). Avec clim dans résidence sécurisée**,  secteur ville  à St-André.  Charges parties communes  et taxe ordures ménagères comprises .  Non soumis au DPE.";"pap"
"locations";"appartements";"699";"201.0";"8";"";"étang-Salé";"97427";"️ **Chambre meublée** : Literie 4*, vidéoprojecteur, Jacuzzi  Chambre tout confort, toutes charges incluses, disponible dans cette colocation dans une villa de standing avec uniquement des...";"pap"
"locations";"appartements";"1500";"105.0";"5";"3";"Tampon";"97430";"Je loue cette belle maison de 105m² construite en 2013, située dans un lotissement de standing implanté dans un environnement calme Cette maison de 2 étages comprend 5 pièces, plus une pièce...";"pap"
"locations";"appartements";"1100";"42.0";"2";"1";"Saint-Paul";"97400";"Appartement au cœur de l'Ermitage avec terrasse et jardin.  Disponible du 23 avril à fin octobre 2026. Idéal si vous venez tenter une expérience professionnelle à la Réunion  Appartement climatisé,...";"pap"
"locations";"appartements";"3890";"280.0";"6";"4";"Saint-Denis";"97400";"La villa se compose : - au rez-de-chaussée d’une varangue fermée donnant sur la piscine, d’un séjour salle à manger avec une cheminée, d’une cuisine ouverte sur le séjour et entièrement équipée avec...";"pap"
"locations";"appartements";"599";"201.0";"6";"";"étang-Salé";"97427";"️**Chambre meublée** : Literie 4*, vidéoprojecteur, Jacuzzi  Chambre tout confort, toutes charges incluses, disponible dans cette colocation dans une villa de standing avec uniquement des équipements...";"pap"
"locations";"appartements";"900";"28.0";"2";"1";"Saint-Leu";"97436";"Dans petite résidence avec piscine,  4 logements, Bon Standing, Très calme. A 2 mn de la plage, 5 mn du centre-ville, 7 mn de la route des Tamarins, 10 mn du centre commercial LE PORTAIL (25...";"pap"
"locations";"appartements";"1650";"115.0";"5";"3";"Saint-Leu";"97436";"La vue sur le lagon est imprenable. Elle dispose de 3 chambres dont une parentale avec sdb privative, terrasse et cuisine d'été. Les 2 autres donnent directement sur une grande terrasse vue lagon. La...";"pap"
"locations";"appartements";"699";"201.0";"6";"";"étang-Salé";"97427";"️ Chambre meublée : Literie 4*, vidéoprojecteur, Jacuzzi  Chambre tout confort, toutes charges incluses, disponible dans cette colocation dans une villa de standing avec uniquement des équipements et...";"pap"
